date,web_traffic,page_views,clicks,impressions,ctr,bounce_rate,avg_session_duration_sec,new_users,returning_users,conversions,conversion_rate,ad_spend_usd,organic_search,referral_traffic,promo_flag,holiday_flag
2024-01-08,3790,3820,147,4339,0.0339,0.4189,192.9,1068,2752,3,0.0204,5.39,2050,334,0,0
2024-01-09,4480,4481,227,6964,0.0326,0.3946,190.6,1112,3369,7,0.0308,5.79,2308,604,0,0
2024-01-10,4662,4684,188,5235,0.0359,0.4448,178.8,990,3694,7,0.0372,11.6,2909,311,0,0
2024-01-11,4159,4145,281,6161,0.0456,0.3473,151.8,1386,2759,10,0.0356,6.5,2157,320,0,0
2024-01-12,3672,3685,178,4519,0.0394,0.307,163.9,1181,2504,7,0.0393,3.68,2172,200,0,0
2024-01-13,3417,3380,222,6413,0.0346,0.1786,146.5,747,2633,8,0.036,7.41,1864,292,0,0
2024-01-14,3456,3397,190,5715,0.0332,0.2474,183.9,1075,2322,5,0.0263,6.59,1814,299,0,0
2024-01-15,4098,4031,225,6132,0.0367,0.2782,200.0,1185,2846,6,0.0267,8.79,2402,526,0,0
2024-01-16,4407,4399,376,7710,0.0488,0.4629,200.0,1150,3249,9,0.0239,16.81,2501,507,0,0
2024-01-17,4640,4576,224,6089,0.0368,0.4833,171.0,1090,3486,10,0.0446,12.9,2563,429,0,0
2024-01-18,4127,4095,328,6588,0.0498,0.3069,174.7,1347,2748,13,0.0396,9.79,2412,472,0,0
2024-01-19,3726,3633,222,5595,0.0397,0.3733,153.7,1108,2525,6,0.027,7.92,2084,201,0,0
2024-01-20,3522,3450,180,5357,0.0336,0.3774,163.7,973,2477,5,0.0278,8.75,1882,235,1,0
2024-01-21,3467,3429,288,6016,0.0479,0.2741,193.8,999,2430,13,0.0451,7.01,2002,386,0,0
2024-01-22,4234,4139,267,6815,0.0392,0.3179,200.0,884,3255,11,0.0412,5.99,2485,472,0,0
2024-01-23,4339,4340,299,6761,0.0442,0.5694,200.0,1177,3163,12,0.0401,14.93,2187,553,1,0
2024-01-24,4533,4524,263,5289,0.0497,0.3815,200.0,1036,3488,8,0.0304,5.71,2578,409,1,0
2024-01-25,4302,4286,174,5606,0.031,0.3944,160.2,991,3295,5,0.0287,6.15,2180,524,0,0
2024-01-26,3540,3489,164,5148,0.0319,0.3156,176.7,1044,2445,8,0.0488,7.77,1842,413,0,0
2024-01-27,3151,3127,211,4749,0.0444,0.3198,154.0,1053,2074,9,0.0427,7.3,1826,458,1,0
2024-01-28,3258,3263,148,4157,0.0356,0.2898,190.4,850,2413,4,0.027,3.44,2055,233,0,0
2024-01-29,3988,4051,270,8030,0.0336,0.3251,195.5,936,3115,12,0.0444,8.21,2562,426,0,0
2024-01-30,4214,4284,238,7725,0.0308,0.3806,200.0,1274,3010,10,0.042,10.56,2187,472,0,0
2024-01-31,4737,4764,235,7720,0.0304,0.4304,166.1,1575,3189,7,0.0298,14.09,2681,714,0,0
2024-02-01,3980,4067,280,6159,0.0455,0.343,167.6,1270,2797,9,0.0321,7.04,2389,285,0,0
2024-02-02,3606,3646,174,5314,0.0327,0.309,134.4,1204,2442,4,0.023,7.62,1903,373,0,0
2024-02-03,3466,3489,180,4569,0.0394,0.2243,174.2,979,2510,4,0.0222,7.47,2145,295,0,0
2024-02-04,3563,3651,233,5533,0.0421,0.1971,200.0,1142,2509,10,0.0429,11.8,2233,375,0,0
2024-02-05,4086,4104,246,6368,0.0386,0.4128,168.7,907,3197,7,0.0285,8.21,2608,300,1,0
2024-02-06,4443,4446,170,5565,0.0305,0.4033,200.0,1121,3325,8,0.0471,5.57,2229,243,0,0
2024-02-07,4496,4527,324,7093,0.0457,0.3841,167.7,1170,3357,16,0.0494,10.88,2411,486,0,0
2024-02-08,4141,4156,184,6105,0.0301,0.385,112.5,1150,3006,4,0.0217,11.72,2594,347,0,0
